 323    0.3929    0.1090    0.2839   8
 324    0.0688    0.0592    0.0096   2
 325    0.0708    0.1267   -0.0559   4
 326    0.0427    0.0964   -0.0537   8
 327    0.1170    0.1217   -0.0047   8
 328    0.0031    0.0559   -0.0527   1
 329    0.1411    0.1251    0.0160   3
 330    0.0771    0.0868   -0.0097   4
 331    0.0858    0.1123   -0.0265   9
 332    0.1937    0.1084    0.0853   6
 333    0.0629    0.0770   -0.0142   2
 334    0.0629    0.0887   -0.0258   3
 335    0.0744    0.0641    0.0103   8
 336    0.0938    0.0987   -0.0048   4
 337    0.1273    0.0652    0.0620   6
 338    0.0419    0.0600   -0.0181   4
 339    0.0392    0.0576   -0.0184   9
 340    0.1490    0.0616    0.0875   4
 341    0.0557    0.0751   -0.0194   1
 342    0.0884    0.1045   -0.0160  10
 343    0.0689    0.1076   -0.0387   2
 344    0.0038    0.0716   -0.0678   1
 345    0.1248    0.0499    0.0749  10
 346    0.0062    0.0336   -0.0275   7
 347    0.0049    0.0476   -0.0427   1
 348    0.0248    0.0652   -0.0404   6
 349    0.1056    0.0866    0.0191   5
 350    0.0159    0.0239   -0.0080  10
 351    0.0208    0.0603   -0.0395   6
 352    0.4646    0.2679    0.1967  10
 353    0.0431    0.0810   -0.0379   3
 354    0.1226    0.1803   -0.0577   5
 355    0.0779    0.1789   -0.1010   2
 356    0.0638    0.2082   -0.1445   6
 357    0.2130    0.0883    0.1247   6
 358    0.2722    0.1988    0.0734   2
 359    0.2844    0.1487    0.1357   1
 360    0.1917    0.0536    0.1382   7
 361    0.2224    0.1109    0.1115   7
 362    0.2030    0.0895    0.1135   2
 363    0.1835    0.1353    0.0482   2
 364    0.2258    0.0616    0.1642   5
 365    0.0699    0.1402   -0.0703   9
 366    0.0569    0.1022   -0.0453   9
 367    0.0590    0.1512   -0.0922   1
 368    0.0644    0.1320   -0.0676   4
 369    0.3256    0.2326    0.0931   8
 370    0.1536    0.0644    0.0891   1
 371    0.2690    0.1747    0.0943   1
 372    0.1514    0.0605    0.0909   3
 373    0.1190    0.1392   -0.0202   3
 374    0.1408    0.2429   -0.1021   6
 375    0.1196    0.1144    0.0052   7
 376    0.0170    0.0600   -0.0429   4
 377    0.2089    0.1087    0.1002   2
 378    0.1093    0.0786    0.0307  10
 379    0.1112    0.0706    0.0407   5
 380    0.0326    0.0505   -0.0179   6
 381    0.1712    0.1699    0.0013   1
 382    0.1611    0.1564    0.0046   5
 383    0.1739    0.1438    0.0301   8
 384    0.1782    0.1671    0.0111   4
 385    0.1413    0.1225    0.0188   9
 386    0.1219    0.1354   -0.0135   5
 387    0.1391    0.1642   -0.0251   3
 388    0.1815    0.1704    0.0111   3
 389    0.1759    0.1586    0.0172  10
 390    0.2311    0.1554    0.0757   7
 391    0.1683    0.1265    0.0417   9
 392    0.1526    0.1799   -0.0273   1
 393    0.1225    0.1101    0.0125   6
 394    0.2270    0.2289   -0.0019   4
 395    0.2279    0.2057    0.0223   4
 396    0.1625    0.1666   -0.0041   7
 397    0.1957    0.2156   -0.0199   2
